,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
12,,APARTMENT,,"3940 N Southport Ave APT 2F, Chicago, IL 60613",-1.0,2995.0,,-87.66464,41.953762,,FOR_RENT,2071257852,,https://photos.zillowstatic.com/fp/026f5550b0d870c334079b4759e28bcc-p_e.jpg,1272.0,2.0,,USA,USD,3.0,True
13,,APARTMENT,,"1334 N Wicker Park Ave #1E, Chicago, IL 60622",-1.0,2250.0,,-87.67339,41.90638,,FOR_RENT,2077841063,,https://photos.zillowstatic.com/fp/46b7b82fa4fddf24f1a4c80c643de850-p_e.jpg,,1.5,,USA,USD,1.0,True
14,,APARTMENT,,"1033 N Paulina St APT 1F, Chicago, IL 60622",-1.0,1850.0,,-87.66952,41.90064,,FOR_RENT,2107401671,,https://photos.zillowstatic.com/fp/361827c93298f927d73fc07071179644-p_e.jpg,559.0,1.0,,USA,USD,1.0,True
15,,,,"1923 W Schiller St, Chicago, IL",,,,,,,,41.90686--87.6757,,https://photos.zillowstatic.com/fp/8e3e35d6a6b5b76128a1145554f69947-p_e.jpg,,,,,,,True
16,,APARTMENT,,"1055 N Wolcott Ave #1R, Chicago, IL 60622",-1.0,3600.0,,-87.674385,41.901157,,FOR_RENT,2080183169,,https://photos.zillowstatic.com/fp/c7dbfcafa1889fc6bd8ac99b5c124e57-p_e.jpg,,3.0,,USA,USD,3.0,True
17,,APARTMENT,,"1320 W Chestnut St, Chicago, IL 60642",-1.0,2395.0,,-87.660904,41.89826,,FOR_RENT,2125009228,,https://photos.zillowstatic.com/fp/a2f742d6d8afe86d0bbe400517e2e230-p_e.jpg,1500.0,1.0,,USA,USD,2.0,True
18,,APARTMENT,,"3216 N Kenmore Ave #G, Chicago, IL 60657",-1.0,2195.0,,-87.65569,41.940422,,FOR_RENT,2079770546,,https://photos.zillowstatic.com/fp/e9b13ea41cf0c6cee688c4559e67d98e-p_e.jpg,,2.0,,USA,USD,2.0,True
19,,APARTMENT,,"850 W Newport Ave APT G, Chicago, IL 60657",-1.0,2500.0,,-87.65141,41.944744,,FOR_RENT,2093179055,,https://photos.zillowstatic.com/fp/accea11ebc640efe2b06553e470da1bc-p_e.jpg,914.0,2.0,,USA,USD,3.0,True
20,,APARTMENT,,"2645 North Washtenaw #2F, Chicago, IL 60647",-1.0,2500.0,,-87.694786,41.930046,,FOR_RENT,2079138844,,https://photos.zillowstatic.com/fp/06e45fe5143c417ce8ca8f2075a5a335-p_e.jpg,,2.0,,USA,USD,3.0,True
21,,APARTMENT,,"4751 N Leavitt St UNIT 1, Chicago, IL 60625",-1.0,2995.0,,-87.68385,41.968414,,FOR_RENT,2092850145,,https://photos.zillowstatic.com/fp/10f8f7af711d00c7a1425ecac1a57e7c-p_e.jpg,1246.0,3.0,,USA,USD,3.0,True
22,,APARTMENT,,"2643 N Washtenaw Ave APT 1M, Chicago, IL 60647",-1.0,2895.0,,-87.694885,41.930008,,FOR_RENT,2093274703,,https://photos.zillowstatic.com/fp/a23fcbd536798acb7dac55038fcaf6bd-p_e.jpg,,2.0,,USA,USD,3.0,True
23,,APARTMENT,,"2115 W Caton St APT 1W, Chicago, IL 60647",-1.0,1950.0,,-87.680855,41.91166,,FOR_RENT,2088758900,,https://photos.zillowstatic.com/fp/f61be0f6e67fcb5b33e468aff4f49a28-p_e.jpg,,1.0,,USA,USD,1.0,True
24,,,,"2111 W Caton St, Chicago, IL",,,,,,,,41.911713--87.680786,,https://photos.zillowstatic.com/fp/a122429818064ba6c35eda13d7e2a98c-p_e.jpg,,,,,,,True
25,,APARTMENT,,"1312 N Bosworth Ave #1, Chicago, IL 60642",-1.0,2595.0,,-87.666565,41.905556,,FOR_RENT,2077012881,,https://photos.zillowstatic.com/fp/9669752d621b3261732e7a5f04f42ca4-p_e.jpg,1000.0,2.0,,USA,USD,2.0,True
26,,APARTMENT,,"Logan Square Apartments, 3027 W Logan Blvd #103, Chicago, IL 60647",-1.0,2100.0,,-87.7036,41.9279,,FOR_RENT,2069793514,,https://photos.zillowstatic.com/fp/c07ebbdcfea5a4afaef21d995c244cb5-p_e.jpg,,1.0,,USA,USD,1.0,True
27,,APARTMENT,,"1622 W Le Moyne Street, 1622 W Le Moyne St APT G, Chicago, IL 60622",-1.0,2395.0,,-87.66863,41.909286,,FOR_RENT,2090727541,,https://photos.zillowstatic.com/fp/45dbf93c0c666ecb25564fa22fcdb812-p_e.jpg,,2.0,,USA,USD,2.0,True
28,,,,"1700 W Barry Ave, Chicago, IL",,,,,,,,41.938095--87.67119,,https://photos.zillowstatic.com/fp/95ebeb951b5ad6c851b36c400fe26d1d-p_e.jpg,,,,,,,True
29,,APARTMENT,,"2307 N Rice St #1, Chicago, IL 60622",-1.0,1900.0,,-87.68488,41.896706,,FOR_RENT,2064150072,,https://photos.zillowstatic.com/fp/87a8302ffa36414f8c61c75fea990ff7-p_e.jpg,,1.0,,USA,USD,1.0,True
30,,APARTMENT,,"1540 N Leavitt St APT 2R, Chicago, IL 60622",-1.0,1995.0,,-87.68269,41.909805,,FOR_RENT,2098463524,,https://photos.zillowstatic.com/fp/df69a1b25d10816f9cbb8ec36d15b4e5-p_e.jpg,650.0,1.0,,USA,USD,1.0,True
31,,APARTMENT,,"2016 W Huron St APT 1R, Chicago, IL 60612",-1.0,1800.0,,-87.677795,41.89429,,FOR_RENT,2101667406,,https://photos.zillowstatic.com/fp/9e6fe298ebeefe6d159f14d3c1a4029e-p_e.jpg,650.0,1.0,,USA,USD,2.0,True
32,,APARTMENT,,"2643 N Washtenaw Ave APT 2M, Chicago, IL 60647",-1.0,2495.0,,-87.69492,41.929996,,FOR_RENT,2094464806,,https://photos.zillowstatic.com/fp/f3642a7f147a3f9a43f2d9cb2af73fdb-p_e.jpg,,2.0,,USA,USD,2.0,True
33,,APARTMENT,,"707 N Milwaukee Ave #2F, Chicago, IL 60642",-1.0,1950.0,,-87.65244,41.89463,,FOR_RENT,2101574310,,https://photos.zillowstatic.com/fp/51dfb092a959829db5f3b045ffae705a-p_e.jpg,,1.0,,USA,USD,1.0,True
34,,APARTMENT,,"1008-1010 W Altgeld, 1010 W Altgeld St APT 12, Chicago, IL 60614",-1.0,2150.0,,-87.65419,41.927364,,FOR_RENT,2126992405,,https://photos.zillowstatic.com/fp/d934fffc50189c13d959c0716d259665-p_e.jpg,1200.0,1.0,,USA,USD,2.0,True
35,,,,"1230 N Greenview Ave, Chicago, IL",,,,,,,,41.90438--87.66541,,https://photos.zillowstatic.com/fp/16d7153db5382174be334e1c1174fe60-p_e.jpg,,,,,,,True
36,,APARTMENT,,"2324 W Thomas St APT 3F, Chicago, IL 60622",-1.0,1825.0,,-87.6856,41.901478,,FOR_RENT,2105381963,,https://photos.zillowstatic.com/fp/d35a0524913129d7460b3675db082f71-p_e.jpg,,1.0,,USA,USD,2.0,True
37,,,,"930 W Sheridan Rd, Chicago, IL",,,,,,,,41.95297--87.65336,,https://photos.zillowstatic.com/fp/cbd6b7cb887f317fb64220f71bc13f5c-p_e.jpg,,,,,,,True
38,,,,"1743 W Addison St, Chicago, IL",,,,,,,,41.94668--87.673,,https://photos.zillowstatic.com/fp/d089e768d2f94cd4f3eec4dd8e69ca61-p_e.jpg,,,,,,,True
39,,,,"1827 N Hermitage Ave, Chicago, IL",,,,,,,,41.91506--87.67112,,https://photos.zillowstatic.com/fp/7e53c25bbaa8ada67086a0a83b31f969-p_e.jpg,,,,,,,True
